img_file,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y,celeb_orig,celeb
004830.png,68,112,109,112,89,137,72,151,105,151,6260,3372
004831.png,69,111,108,112,87,133,74,151,104,152,5922,3190
004832.png,69,112,108,111,88,130,73,152,103,151,372,222
004833.png,69,111,108,112,91,136,71,151,107,153,3243,1742
004834.png,70,111,107,110,81,134,70,153,107,153,8567,4622
004835.png,69,114,110,110,95,140,68,155,106,147,7177,3854
004836.png,69,111,107,112,94,134,70,153,107,152,2066,1120
004837.png,69,111,108,112,89,136,73,152,105,152,5902,3179
004838.png,68,112,109,112,84,138,67,150,110,151,3494,1883
004839.png,68,110,108,113,75,137,69,150,110,153,8618,4650
004840.png,68,112,109,112,90,136,66,151,112,150,3528,1901
004841.png,70,112,108,111,86,133,73,152,103,152,6555,3530
004842.png,70,111,107,111,90,132,71,153,105,153,8281,4460
004843.png,70,111,108,111,79,129,76,151,100,154,1608,889
004844.png,69,111,107,111,79,135,75,152,102,153,4548,2430
004845.png,71,110,105,111,96,131,75,153,103,155,1762,968
004846.png,69,112,109,111,90,138,67,152,108,151,6516,3506
004847.png,70,111,107,111,92,137,73,152,104,154,9501,5082
004848.png,69,111,108,111,89,133,73,152,104,152,3031,1629
004849.png,67,111,109,113,81,143,66,149,113,151,96,64
004850.png,70,111,108,111,87,137,74,153,103,152,7122,3821
004851.png,72,111,106,109,89,139,71,155,105,153,375,224
004852.png,70,112,108,110,83,127,73,153,102,152,2307,1251
004853.png,68,112,109,112,88,128,76,151,100,152,8810,4751
004854.png,70,111,107,111,82,134,70,154,107,152,2406,1300
004855.png,68,111,108,112,90,137,69,152,109,151,8980,4857
004856.png,71,112,107,110,97,137,72,153,103,153,2983,1601
004857.png,70,110,106,112,80,136,73,152,105,154,483,281
004858.png,69,113,109,111,87,135,69,151,106,151,448,264
004859.png,68,111,108,112,79,140,68,149,110,154,1975,1080
004860.png,70,111,107,111,86,130,73,153,104,153,8548,4615
004861.png,69,111,108,111,90,135,73,151,104,152,8433,4553
004862.png,68,111,109,112,89,136,71,151,107,151,1686,927
004863.png,81,109,98,104,112,134,81,164,91,160,1729,949
004864.png,71,110,106,111,86,137,70,154,107,154,2526,1364
004865.png,70,111,107,111,88,135,73,153,104,153,5040,2696
004866.png,69,113,109,110,99,139,69,154,105,150,7225,3880
004867.png,68,105,104,116,112,127,82,149,105,158,9931,5288
004868.png,70,110,106,112,91,135,72,154,107,152,2797,1498
004869.png,71,111,106,110,81,135,74,154,102,153,1080,604
004870.png,69,111,108,112,82,137,74,152,105,152,8290,4466
004871.png,68,112,109,112,90,131,74,151,103,151,6319,3399
004872.png,70,112,108,110,93,131,67,151,109,154,8336,4490
004873.png,70,111,107,111,87,141,67,153,110,152,7402,3983
004874.png,68,112,110,112,88,138,71,151,105,150,6739,3633
004875.png,72,111,105,110,88,127,77,155,99,154,7892,4250
004876.png,69,111,108,111,90,135,71,152,105,152,3999,2142
004877.png,69,111,107,111,82,139,73,152,104,152,671,386
004878.png,70,111,107,111,85,138,74,152,102,153,1822,998
004879.png,70,111,107,111,89,133,75,153,102,153,4316,2306
004880.png,70,111,107,110,89,139,71,153,105,153,8703,4696
004881.png,72,110,105,110,102,136,73,155,103,154,4438,2379
004882.png,67,112,110,112,92,140,67,150,110,149,6019,3244
004883.png,79,108,99,106,108,135,76,161,100,160,7280,3913
004884.png,73,110,104,109,98,138,74,155,101,156,4052,2166
004885.png,69,113,109,110,78,125,73,151,102,152,8473,4576
004886.png,71,109,105,111,87,131,76,154,102,155,4954,2644
004887.png,68,111,108,113,82,135,69,150,110,153,6510,3504
004888.png,69,107,105,114,73,139,72,151,111,156,866,483
004889.png,70,111,107,111,88,129,75,153,102,153,9926,5286
004890.png,69,111,108,111,90,140,72,152,105,152,8200,4414
004891.png,69,111,107,112,86,137,75,152,103,152,107,69
004892.png,68,112,110,112,91,135,72,149,105,152,1910,1044
004893.png,70,111,107,111,88,136,72,152,104,153,2909,1555
004894.png,69,109,106,113,98,130,78,152,103,153,8641,4662
004895.png,69,110,107,112,90,131,72,153,107,152,5343,2860
004896.png,67,113,110,112,81,134,67,149,109,150,7149,3837
004897.png,68,112,109,112,88,141,67,151,110,151,3925,2102
004898.png,68,111,108,112,88,139,67,151,111,152,7800,4199
004899.png,69,111,108,112,90,137,71,152,106,152,9398,5045
004900.png,71,110,106,111,87,139,75,153,102,154,248,150
004901.png,71,109,105,111,99,134,75,155,104,154,4143,2208
004902.png,73,111,105,109,99,130,74,156,101,155,7892,4250
004903.png,72,111,106,109,86,126,72,154,103,153,3047,1638
004904.png,69,112,108,111,87,131,71,152,105,152,9468,5073
004905.png,69,110,107,112,93,127,75,152,104,152,6580,3550
004906.png,68,110,108,113,75,140,69,151,110,152,3693,1979
004907.png,68,110,108,113,79,132,77,150,101,153,4535,2422
004908.png,70,112,108,110,81,131,74,153,101,152,6675,3597
004909.png,67,112,110,112,86,140,65,149,112,150,9730,5192
004910.png,70,111,107,111,90,133,73,152,103,153,7021,3772
004911.png,68,112,109,112,89,141,68,151,109,151,5247,2813
004912.png,68,112,109,112,91,120,65,150,112,152,9388,5038
004913.png,70,112,108,111,99,136,68,153,108,152,7003,3761
004914.png,67,112,110,112,90,135,66,149,111,151,2194,1186
004915.png,69,112,108,111,82,135,73,152,104,152,2221,1203
004916.png,69,106,103,115,66,137,72,151,113,158,2076,1127
004917.png,69,111,107,111,91,129,74,152,104,152,3408,1829
004918.png,67,112,110,113,83,131,67,149,111,150,489,285
004919.png,69,111,108,112,77,137,69,151,109,152,1960,1071
004920.png,70,109,106,112,93,134,73,152,106,155,2760,1475
004921.png,69,111,107,112,89,139,73,152,105,152,7817,4206
004922.png,69,113,110,110,94,136,68,151,107,151,7867,4234
004923.png,70,111,107,111,90,130,76,152,100,154,105,68
004924.png,70,111,108,111,90,128,72,153,104,152,7191,3864
004925.png,67,112,110,113,89,144,69,150,109,150,2908,1554
004926.png,69,111,108,111,93,134,68,153,108,151,4409,2358
004927.png,68,112,109,111,92,134,72,152,104,150,3021,1622
004928.png,72,112,106,109,75,129,78,154,96,154,6719,3623
004929.png,69,112,109,111,83,134,68,151,107,151,5655,3042
004930.png,77,111,103,106,111,136,70,159,103,157,4711,2502
004931.png,69,112,108,111,91,137,68,151,108,152,8127,4377
004932.png,67,111,109,113,89,128,70,149,109,151,2244,1219
004933.png,72,110,105,110,91,124,72,154,105,155,1334,730
004934.png,69,112,108,112,93,139,69,151,108,152,437,258
004935.png,68,112,109,112,89,136,72,150,105,152,6636,3577
004936.png,68,111,109,112,86,134,69,151,109,151,8488,4585
004937.png,70,110,107,111,85,141,71,150,107,156,2460,1330
004938.png,68,112,109,112,88,142,68,152,108,150,1489,821
004939.png,71,117,111,106,106,142,64,154,102,149,4221,2248
004940.png,69,112,108,111,82,133,69,152,107,152,2532,1368
004941.png,68,111,108,112,85,137,71,151,107,153,4750,2525
004942.png,70,113,109,109,78,126,71,152,103,151,3067,1650
004943.png,68,113,110,111,92,131,70,150,106,151,1456,803
004944.png,71,111,106,110,89,131,74,153,102,153,4057,2169
004945.png,72,111,105,110,78,127,77,153,99,155,8076,4350
004946.png,69,111,107,111,80,134,72,152,105,153,4833,2569
004947.png,72,109,104,111,75,133,74,155,104,155,749,426
004948.png,69,112,108,111,83,138,69,151,107,152,9070,4910
004949.png,69,110,107,112,94,135,75,152,104,152,1303,716
004950.png,70,112,108,110,97,137,68,153,107,151,8758,4727
004951.png,70,111,107,111,89,132,72,153,105,153,6535,3518
004952.png,68,111,109,112,85,139,69,150,108,152,5109,2731
004953.png,70,111,107,111,81,137,74,154,103,151,935,529
004954.png,68,112,109,112,87,135,70,150,107,151,1054,589
004955.png,67,112,110,112,90,134,69,150,108,150,1574,870
004956.png,69,111,108,111,92,141,71,151,105,153,919,517
004957.png,69,111,108,111,88,130,72,151,105,152,1048,587
004958.png,69,111,108,111,85,136,73,152,104,152,10110,5389
004959.png,69,113,109,110,95,140,65,152,109,151,7458,4013
004960.png,72,109,105,111,77,133,75,153,104,156,2772,1484
004961.png,69,110,107,112,84,136,74,152,105,153,6770,3648
004962.png,69,110,107,112,80,140,75,152,103,153,5566,2989
004963.png,68,111,109,112,83,137,70,151,108,151,8368,4509
004964.png,70,109,106,112,75,140,76,153,104,154,4741,2520
004965.png,69,112,108,111,86,136,67,150,109,154,8250,4443
004966.png,70,111,107,111,88,138,74,153,103,153,8172,4399
004967.png,68,112,109,111,87,137,73,150,103,153,846,470
004968.png,70,111,107,111,80,136,74,153,103,153,5611,3016
004969.png,70,111,107,110,85,134,72,153,104,153,6009,3239
004970.png,68,112,109,112,88,135,74,151,103,152,2038,1111
004971.png,71,110,106,111,95,133,71,154,106,153,9446,5061
004972.png,67,111,109,113,84,144,71,150,107,150,6201,3343
004973.png,69,111,108,112,80,138,71,150,106,153,5050,2703
004974.png,70,111,107,111,73,134,70,151,107,154,6138,3310
004975.png,71,111,107,110,89,138,73,153,103,153,769,433
004976.png,69,112,108,111,90,138,68,152,108,152,3268,1752
004977.png,69,112,109,111,92,132,71,152,105,151,3468,1867
004978.png,71,111,107,110,84,136,73,153,102,154,2680,1432
004979.png,68,112,109,111,91,140,70,152,106,150,2807,1503
004980.png,69,111,108,112,89,139,71,151,106,153,6240,3364
004981.png,69,111,108,111,85,135,73,152,103,152,475,277
004982.png,69,112,108,111,90,136,71,152,106,152,1878,1030
004983.png,69,111,107,112,84,139,70,152,108,152,2323,1260
004984.png,68,112,109,112,88,137,70,152,107,151,5340,2857
004985.png,70,110,107,111,78,136,70,152,108,154,9006,4871
004986.png,69,110,107,112,86,139,74,151,105,152,8551,4616
004987.png,69,112,108,111,84,129,71,152,105,151,8107,4367
004988.png,70,111,107,111,89,137,73,153,104,152,8919,4816
004989.png,72,110,105,109,96,133,74,154,102,155,3158,1697
004990.png,70,111,107,111,87,126,71,153,106,153,3154,1696
004991.png,71,111,106,110,85,136,73,153,103,154,3980,2129
004992.png,72,110,105,110,75,135,74,153,103,156,2285,1240
004993.png,69,111,107,112,92,134,71,152,106,153,4762,2534
004994.png,68,112,109,112,91,138,69,150,108,152,889,498
004995.png,70,111,107,111,100,133,72,153,105,153,2904,1551
004996.png,70,111,107,111,83,131,73,152,103,153,6730,3630
004997.png,72,111,106,110,83,135,77,152,100,156,7849,4221
004998.png,68,110,107,113,77,140,73,151,106,153,8500,4590
004999.png,69,112,108,111,76,133,70,151,107,153,4359,2334
005000.png,67,111,109,113,87,139,72,151,106,150,5611,3016
005001.png,69,112,108,111,83,133,73,152,103,152,4062,2173
005002.png,71,111,106,110,88,127,73,154,103,153,2309,1252
005003.png,70,111,107,111,82,134,72,152,104,152,5714,3079
005004.png,70,112,108,110,96,141,70,152,106,152,2638,1410
005005.png,67,112,110,112,89,139,67,150,110,151,667,383
005006.png,69,111,108,112,91,131,72,152,105,152,3267,1751
005007.png,69,111,108,112,85,132,68,152,109,151,19,11
005008.png,70,113,109,110,83,130,73,152,101,151,8487,4584
005009.png,69,112,108,111,93,132,69,153,108,151,289,173
005010.png,69,111,108,111,88,135,74,152,103,152,318,188
005011.png,68,112,109,111,94,137,70,151,106,151,1034,582
005012.png,69,112,108,110,93,140,71,152,104,151,5079,2716
005013.png,68,111,109,112,80,139,67,150,110,152,2558,1378
005014.png,69,111,108,112,94,127,71,151,107,153,6518,3508
005015.png,67,111,109,113,82,141,73,149,106,152,3386,1815
005016.png,69,111,108,112,90,141,74,151,104,152,6642,3581
005017.png,69,112,108,111,89,137,72,151,104,153,7190,3863
005018.png,71,112,107,110,80,139,76,152,100,154,3963,2122
005019.png,69,112,109,111,96,139,71,153,106,150,5473,2932
005020.png,72,111,106,110,90,128,72,153,104,155,7381,3972
005021.png,74,110,104,109,72,132,73,154,103,157,233,141
005022.png,68,112,109,112,89,139,73,151,104,152,4395,2349
005023.png,68,111,108,112,93,137,72,151,107,152,256,155
005024.png,69,109,106,113,73,135,70,150,111,156,3593,1937
005025.png,67,112,110,112,81,139,67,150,110,150,3077,1653
005026.png,70,110,107,111,92,130,72,153,105,153,9591,5125
005027.png,69,112,108,111,98,136,71,153,105,150,4206,2238
005028.png,70,111,107,111,94,141,74,153,103,152,4934,2631
005029.png,71,110,105,111,85,139,79,153,99,155,9990,5321
005030.png,68,112,109,112,90,136,67,151,109,151,8186,4406
005031.png,68,112,109,111,88,136,68,151,108,151,7833,4215
005032.png,66,111,109,114,80,144,68,149,112,151,6468,3484
005033.png,76,108,101,109,105,127,71,159,107,156,1014,570
005034.png,70,109,105,112,78,133,76,153,104,155,3207,1726
005035.png,71,112,107,109,88,131,71,154,103,152,1216,672
005036.png,68,111,109,113,83,141,68,150,110,152,647,370
005037.png,68,112,109,112,95,141,67,151,110,151,3529,1902
005038.png,68,112,109,112,90,134,72,152,105,150,8751,4724
005039.png,68,111,109,112,90,138,67,151,110,151,2219,1201
005040.png,70,112,107,110,96,139,74,153,102,152,8886,4800
005041.png,69,111,108,111,92,139,71,151,106,154,5580,2996
005042.png,68,112,109,111,85,129,67,151,109,151,325,192
005043.png,70,111,107,111,77,139,69,152,108,153,2173,1174
005044.png,69,111,108,111,85,135,73,153,104,151,7467,4018
005045.png,71,110,105,111,80,133,72,155,106,153,2280,1239
005046.png,67,113,111,112,91,144,67,149,109,150,3761,2016
005047.png,69,111,108,111,89,132,73,152,104,151,311,185
005048.png,69,112,108,111,89,131,72,152,105,151,3875,2077
005049.png,68,112,109,112,90,134,70,150,106,151,163,103
005050.png,68,111,108,112,90,127,73,151,105,152,9866,5256
005051.png,68,111,108,112,92,133,71,151,107,152,4969,2652
005052.png,69,111,107,111,94,135,74,152,103,153,3357,1804
005053.png,68,112,109,112,86,138,72,151,105,151,9339,5019
005054.png,69,112,108,111,89,139,74,152,102,151,5291,2832
005055.png,71,112,107,110,83,130,73,154,103,152,8293,4468
005056.png,68,110,108,113,83,134,70,151,109,152,253,154
005057.png,70,109,106,112,99,132,70,152,108,155,9037,4890
005058.png,67,113,110,112,88,132,67,149,109,150,2512,1356
005059.png,70,111,107,111,99,131,70,152,107,153,1774,972
005060.png,69,111,108,111,79,139,68,151,109,153,852,473
005061.png,68,111,108,112,89,132,72,152,105,151,731,419
005062.png,69,112,108,111,95,139,74,153,102,151,2545,1374
005063.png,75,111,103,107,100,132,74,157,99,156,8997,4866
005064.png,69,111,108,112,91,137,72,152,106,152,8247,4440
005065.png,75,112,105,107,76,133,76,158,97,154,8602,4641
005066.png,70,110,107,112,93,130,75,152,103,154,6764,3645
005067.png,69,112,108,111,84,121,67,151,109,152,8356,4503
005068.png,71,111,106,110,89,131,73,154,103,153,4950,2641
005069.png,68,112,109,111,91,139,69,152,107,150,7484,4028
005070.png,68,110,107,113,78,129,64,151,116,153,156,100
005071.png,73,111,105,109,74,133,73,155,102,155,9341,5020
005072.png,73,111,105,108,101,135,76,158,98,153,8390,4525
005073.png,69,111,108,111,78,136,71,152,107,152,9672,5161
005074.png,70,111,107,111,89,131,73,153,104,152,7609,4100
005075.png,69,110,107,112,79,138,71,151,108,154,8832,4766
005076.png,69,112,109,111,90,138,71,152,105,151,9915,5278
005077.png,69,111,108,111,89,139,71,152,106,152,3120,1674
005078.png,69,110,108,112,74,137,69,151,109,153,3308,1775
005079.png,73,110,104,109,104,137,76,157,99,154,3457,1859
005080.png,67,113,111,111,91,138,64,150,111,150,5251,2815
005081.png,70,110,106,111,88,131,73,154,105,153,4402,2353
005082.png,69,108,106,113,106,127,78,152,104,153,841,467
005083.png,70,111,107,111,89,137,73,154,104,152,9589,5124
005084.png,70,111,107,111,80,130,75,152,102,154,2221,1203
005085.png,70,111,107,111,92,139,72,154,105,151,8030,4324
005086.png,71,110,106,110,98,137,74,154,102,154,2400,1299
005087.png,69,112,108,111,92,131,69,153,107,151,196,120
005088.png,70,110,106,111,85,135,74,153,104,154,3886,2083
005089.png,71,112,107,109,73,133,73,155,102,151,3511,1891
005090.png,69,111,108,111,79,139,72,153,106,151,7965,4290
005091.png,67,113,110,112,88,139,69,150,107,150,4367,2337
005092.png,68,111,108,113,83,138,73,151,105,152,2900,1549
005093.png,71,111,107,110,92,130,71,154,104,152,7966,4291
005094.png,70,112,107,110,93,133,70,153,105,153,8300,4472
005095.png,70,111,107,111,92,137,70,153,107,152,6970,3744
005096.png,70,111,107,111,83,131,72,152,105,153,2914,1559
005097.png,69,111,108,111,89,136,71,152,106,152,2032,1109
005098.png,70,111,107,110,92,130,73,154,103,151,5759,3106
005099.png,68,112,109,112,89,138,72,150,105,153,4659,2483
005100.png,69,112,109,111,88,135,71,151,105,152,3972,2127
005101.png,67,112,109,112,94,129,74,149,103,152,1873,1028
005102.png,70,111,107,110,94,137,73,152,103,153,1486,819
005103.png,69,111,107,112,86,135,70,153,108,152,23,15
005104.png,70,111,107,111,94,138,73,154,104,151,7431,4001
005105.png,70,112,108,110,84,132,73,153,103,151,2529,1366
005106.png,70,112,108,110,82,134,74,153,101,152,4060,2172
005107.png,70,111,107,110,79,133,71,153,105,152,7572,4074
005108.png,70,111,107,111,89,134,73,153,104,152,7611,4101
005109.png,70,110,107,111,84,136,75,152,103,153,7260,3899
005110.png,68,112,109,111,88,142,70,151,106,152,94,63
005111.png,70,111,107,111,91,129,74,152,103,153,1817,994
005112.png,71,111,106,110,92,130,73,153,103,154,10071,5367
005113.png,70,113,109,109,77,130,73,153,100,151,1589,880
005114.png,73,111,105,109,75,135,76,155,99,155,1610,890
005115.png,69,111,107,112,91,132,74,153,103,152,3406,1827
005116.png,71,112,107,109,80,129,71,154,103,152,2936,1572
005117.png,68,112,109,112,93,138,67,151,110,151,8123,4375
005118.png,68,111,108,112,91,145,68,153,109,150,10064,5364
005119.png,68,111,108,112,91,136,72,151,106,152,351,208
005120.png,68,111,108,112,88,135,71,151,107,152,6858,3689
005121.png,69,112,109,111,88,130,66,151,110,152,3960,2119
005122.png,70,111,107,111,91,131,74,153,103,152,45,31
005123.png,69,111,107,112,87,135,74,152,103,152,302,179
005124.png,70,110,106,111,89,141,72,153,105,153,1865,1025
005125.png,68,112,109,112,85,137,72,151,104,151,8696,4691
005126.png,71,110,106,111,88,132,72,154,105,153,2728,1461
005127.png,69,111,108,111,91,140,73,151,104,153,8663,4673
005128.png,69,111,108,112,91,129,75,151,103,152,8422,4543
005129.png,69,111,107,112,92,132,73,153,105,152,671,386
005130.png,69,112,108,111,87,138,69,151,107,152,4150,2212
005131.png,72,111,105,109,82,131,75,155,101,154,1294,711
005132.png,68,111,109,112,88,134,69,151,108,151,3987,2135
005133.png,72,112,106,109,98,137,74,155,100,154,567,330
005134.png,67,111,109,113,87,136,69,150,110,151,3080,1656
005135.png,69,110,107,112,89,136,70,152,108,153,6537,3520
005136.png,70,111,108,111,90,135,65,152,111,152,10117,5394
005137.png,70,108,105,112,103,130,78,153,103,155,6939,3733
005138.png,70,111,107,111,89,133,76,153,102,152,3404,1826
005139.png,70,109,106,112,95,130,76,153,103,154,8288,4464
005140.png,69,111,108,111,92,134,71,152,106,152,3887,2084
005141.png,71,110,106,111,89,133,74,153,103,154,8615,4647
005142.png,73,110,104,109,99,134,72,155,103,155,7738,4161
005143.png,70,110,106,111,87,131,73,154,105,152,9046,4895
005144.png,70,111,107,111,90,131,74,153,103,153,5683,3060
005145.png,72,109,104,110,80,134,77,155,101,156,9359,5027
005146.png,74,113,106,107,75,128,73,155,99,155,766,432
005147.png,69,111,108,111,88,132,74,152,103,152,4221,2248
005148.png,71,111,106,111,89,126,75,153,102,154,2951,1580
005149.png,70,111,107,111,92,129,74,154,103,152,5515,2958
005150.png,69,112,109,111,82,139,70,151,106,152,3854,2063
005151.png,72,113,107,108,101,138,71,153,102,154,4258,2272
005152.png,68,111,108,112,87,133,71,152,107,151,3817,2047
005153.png,68,111,108,112,94,135,74,152,104,151,6212,3350
005154.png,68,111,109,112,87,142,72,150,106,152,2861,1527
005155.png,70,112,107,110,95,135,71,153,104,152,6145,3313
005156.png,68,113,110,111,93,138,65,151,109,150,9818,5238
005157.png,68,112,109,111,89,138,72,150,105,152,564,328
